Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,2490,3,0,0.0,2460,2505,2440,4475,10972515,26941466340,10819866,KSQ,반도체 장비
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6360,1,50,0.79,6320,6390,6290,78492,497386020,127200000000,20000000,KSQ,전력기기
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,6390,1,270,4.41,6200,6450,6200,127833,812322880,229148141310,35860429,KSQ,디스플레이 소재
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,7450,1,270,3.76,7230,7560,7120,62367,464517670,70377706400,9446672,KSQ,반도체 소재
148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,1785,1,309,20.93,1535,1918,1527,23137469,41446584278,56130619125,31445725,KSQ,AI
148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3880,1,35,0.91,3845,3910,3820,3285,12695370,39479826440,10175213,KSQ,이차전지 장비
149950,KR7149950008,아바텍,KOSDAQ,우량기업부,8620,1,50,0.58,8570,8650,8570,1343,11559690,134536650000,15607500,KSQ,디스플레이 패널
150900,KR7150900009,파수,KOSDAQ,벤처기업부,4855,1,5,0.1,4750,4870,4750,15287,73649934,56732723810,11685422,KSQ,IT소프트웨어
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,6390,1,300,4.93,6240,6420,6100,272805,1732031035,304183182780,47603002,KSQ,건설
152550,KR7152550000,한국ANKOR유전,KOSPI,,242,2,-3,-1.22,246,248,241,372725,90429318,16944840000,70020000,STK,기타
153460,KR7153460001,네이블,KOSDAQ,중견기업부,7250,1,10,0.14,7240,7350,7140,1314,9504910,47342601500,6530014,KSQ,IT소프트웨어
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,671,1,15,2.29,670,676,657,10301,6843633,34543080000,51480000,KSQ,건자재
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5000,3,0,0.0,5000,5080,4965,1300,6498645,73349790000,14669958,KSQ,바이오/제약/신약개발
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2435,2,-15,-0.61,2450,2480,2400,49430,120645220,29370646145,12061867,KSQ,기타
154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1151,2,-6,-0.52,1157,1165,1146,35159,40671075,20660558194,17950094,KSQ,통신
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3525,1,105,3.07,3450,3545,3430,12547,43918370,68647111950,19474358,KSQ,디스플레이 소재
155660,KR7155660004,DSR,KOSPI,,3940,1,115,3.01,3825,3970,3825,22485,87670150,63040000000,16000000,STK,철강/비철금속
156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6110,2,-190,-3.02,6300,6380,6090,23964,148517625,121813499730,19936743,KSQ,진단기기/의료기기
158430,KR7158430009,아톤,KOSDAQ,벤처기업부,5930,1,140,2.42,5820,5940,5780,255486,1498831070,147057186430,24798851,KSQ,IT소프트웨어
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,4255,1,85,2.04,4175,4265,4175,15202,64473003,56739314445,13334739,KSQ,반도체 장비
159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,4765,1,40,0.85,4795,4815,4655,105381,498552044,95455510540,20032636,KSQ,유통/소매
159910,KR7159910009,에코글로우,KOSDAQ,중견기업부,886,2,-7,-0.78,925,925,885,20205,18047097,35341085188,39888358,KSQ,화장품
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,37950,2,-150,-0.39,38500,38750,36300,204016,7680978975,1172199600000,30888000,KSQ,로봇
160550,KR7160550000,NEW,KOSDAQ,중견기업부,2230,2,-5,-0.22,2255,2257,2170,78234,173337630,62230616380,27906106,KSQ,엔터테인먼트
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,12070,1,190,1.6,11770,12170,11770,26099,315059510,131855613010,10924243,KSQ,반도체 장비
161000,KR7161000005,애경케미칼,KOSPI,,11250,2,-240,-2.09,11600,11680,11120,557717,6382983170,547297976250,48648709,STK,정유/화학/가스
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,38450,1,350,0.92,38400,38900,38350,202569,7819153400,4762996403050,123875069,STK,자동차 부품
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,35250,1,950,2.77,34950,35550,34800,222558,7816141250,806722053000,22885732,KSQ,디스플레이 장비
161890,KR7161890009,한국콜마,KOSPI,,86100,1,1200,1.41,85500,86900,84500,107701,9252562750,2032397129700,23605077,STK,화장품
162300,KR7162300008,신스틸,KOSDAQ,우량기업부,2255,1,20,0.89,2235,2255,2230,18822,42233410,93517966410,41471382,KSQ,철강/비철금속
163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,20850,1,150,0.72,21000,21150,20600,188708,3937898525,170444350650,8174789,KSQ,AI
163560,KR7163560006,동일고무벨트,KOSPI,,7280,1,120,1.68,7170,7280,7170,10919,79186110,101192000000,13900000,STK,자동차 부품
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,12210,1,340,2.86,12240,12400,11720,535600,6498541360,114354073680,9365608,KSQ,IT소프트웨어
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,25700,1,300,1.18,26000,26300,25650,76969,1998906600,508286221800,19777674,KSQ,반도체 소재
166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,3060,2,-50,-1.61,3110,3175,3055,41230,128511070,100583350560,32870376,KSQ,바이오/제약/신약개발
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2715,2,-85,-3.04,2675,2840,2620,657958,1786586263,86214553500,31754900,KSQ,바이오/제약/신약개발
168360,KR7168360006,펨트론,KOSDAQ,우량기업부,10230,1,220,2.2,10210,10500,10210,65745,680915830,217779145320,21288284,KSQ,반도체 장비
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,2205,1,10,0.46,2225,2225,2170,2204,4811425,40256504190,18256918,KSQ,미디어
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5690,1,30,0.53,5670,5720,5660,20153,114636620,87284600000,15340000,KSQ,자동차 부품
170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,7390,1,40,0.54,7350,7440,7350,4584,33757730,50668278700,6856330,KSQ,IT소프트웨어
170900,KR7170900005,동아에스티,KOSPI,,48150,1,150,0.31,48300,48400,48000,7406,356952350,450329856750,9352645,STK,바이오/제약/신약개발
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,9800,1,100,1.03,9770,9910,9700,34633,340130750,97821199000,9981755,KSQ,이차전지 소재
171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,4110,2,-20,-0.48,4075,4155,4075,176328,725363798,58767870720,14298752,KSQ,반도체 소재
171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,37750,1,450,1.21,37900,38300,37500,33632,1274642250,360021938750,9537005,KSQ,디스플레이 장비
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2225,2,-30,-1.33,2250,2255,2210,51549,114779914,79881416000,35901760,KSQ,정유/화학/가스
172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,8220,1,40,0.49,8270,8340,8170,27759,228570850,73653328980,8960259,KSQ,IT하드웨어/반도체
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,7070,1,70,1.0,6980,7150,6820,304987,2137884070,92238564110,13046473,KSQ,통신
173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,3875,1,105,2.79,3770,3930,3755,14498,56035955,59647131000,15392808,KSQ,엔터테인먼트
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),5430,1,140,2.65,5310,5550,5310,112208,609972790,134653205160,24798012,KSQ,건자재
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,1826,1,43,2.41,1768,1840,1768,22560,40688445,68581579968,37558368,KSQ,바이오/제약/신약개발
175330,KR7175330000,JB금융지주,KOSPI,,19240,1,860,4.68,18480,19430,18470,193276,3708155285,3730789381280,193907972,STK,지주회사
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,10920,1,300,2.82,10810,10970,10620,10189,110426640,310731002400,28455220,KSQ,바이오/제약/신약개발
177350,KR7177350006,베셀,KOSDAQ,벤처기업부,1006,2,-4,-0.4,1010,1037,996,38716,38945386,19771689602,19653767,KSQ,디스플레이 장비
177830,KR7177830007,파버나인,KOSDAQ,우량기업부,3050,3,0,0.0,3030,3050,3020,4930,14973049,41156550550,13493951,KSQ,IT하드웨어/반도체
177900,KR7177900008,쓰리에이로직스,KOSDAQ,기술성장기업부,7040,1,120,1.73,6760,7060,6760,75798,526728100,67293952000,9558800,KSQ,IT하드웨어/반도체
178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,22500,1,1000,4.65,22100,22500,22000,148898,3320083725,1265578965000,56247954,KSQ,전력기기
178780,KR7178780003,일월지엠엘,KOSDAQ,중견기업부,2840,3,0,0.0,2900,2900,2815,7366,20849900,50464513800,17769195,KSQ,홈리빙/가구
178920,KR7178920005,PI첨단소재,KOSPI,,17210,1,150,0.88,17090,17340,17040,42055,723135080,505394401620,29366322,STK,디스플레이 소재
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,7880,1,30,0.38,7860,7910,7800,37392,293547980,255041542640,32365678,KSQ,진단기기/의료기기
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,1780,2,-4,-0.22,1784,1808,1763,21862,39086894,20219988320,11359544,KSQ,바이오/제약/신약개발
179900,KR7179900006,유티아이,KOSDAQ,벤처기업부,22750,1,250,1.11,23000,23400,22600,28078,647453700,408422309750,17952629,KSQ,IT하드웨어/반도체
180640,KR7180640005,한진칼,KOSPI,,147900,1,6600,4.67,143400,149800,139900,141098,20485605500,9874141064100,66762279,STK,지주회사
181710,KR7181710005,NHN,KOSPI,,19260,2,-20,-0.1,19390,19440,19110,59038,1134569140,650335528980,33766123,STK,IT소프트웨어
182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,17240,1,60,0.35,17410,17550,17000,84213,1447043950,258642927600,15002490,KSQ,엔터테인먼트
183190,KR7183190008,아세아시멘트,KOSPI,,12110,1,490,4.22,11670,12120,11670,83207,993645085,452269384700,37346770,STK,건자재
183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,60000,1,3300,5.82,57900,60100,57700,87952,5220234000,627641040000,10460684,KSQ,반도체 장비
183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1190,2,-1,-0.08,1191,1210,1167,46728,55259588,101228018780,85065562,KSQ,바이오/제약/신약개발
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,462,1,5,1.09,457,470,452,18796,8616613,30361357026,65717223,KSQ,IT소프트웨어
185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3260,2,-110,-3.26,3370,3395,3235,41880,138274150,88117095840,27029784,KSQ,바이오/제약/신약개발
185750,KR7185750007,종근당,KOSPI,,85600,1,100,0.12,86000,86100,85000,8518,728331150,1181517968000,13802780,STK,바이오/제약/신약개발
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,7550,1,270,3.71,7290,7600,7290,23915,178292155,82447419400,10920188,KSQ,농업
187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2825,1,45,1.62,2740,2885,2740,24164,67803650,33046909325,11698021,KSQ,IT하드웨어/반도체
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3620,2,-40,-1.09,3665,3715,3595,15428,55887095,36720718900,10143845,KSQ,IT하드웨어/반도체
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,3550,2,-20,-0.56,3630,3630,3525,17851,63396531,103432381100,29135882,KSQ,바이오/제약/신약개발
187660,KR7187660006,현대ADM,KOSDAQ,중견기업부,1386,2,-24,-1.7,1410,1411,1330,168385,232478082,59583002094,42989179,KSQ,음식료
187870,KR7187870001,디바이스,KOSDAQ,우량기업부,10920,1,80,0.74,10730,10960,10730,1312,14228580,76839770280,7036609,KSQ,반도체 장비
188260,KR7188260004,세니젠,KOSDAQ,기술성장기업부,2690,2,-15,-0.55,2710,2785,2655,30666,82906415,19444584300,7228470,KSQ,바이오/제약/신약개발
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,45650,1,150,0.33,45900,46400,44750,52755,2408313825,489976697100,10733334,KSQ,통신
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,7010,1,170,2.49,6860,7060,6860,59241,413213795,42706910840,6092284,KSQ,AI
189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,2290,1,15,0.66,2275,2290,2260,29516,67177987,62567309010,27321969,KSQ,IT소프트웨어
189860,KR7189860000,서전기전,KOSDAQ,투자주의환기종목(소속부없음),4075,1,5,0.12,4060,4125,4020,18520,75163780,39522528500,9698780,KSQ,전력기기
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1931,1,28,1.47,1916,1940,1909,54478,104909755,77506143937,40137827,KSQ,음식료
190510,KR7190510008,나무가,KOSDAQ,우량기업부,12940,1,170,1.33,12830,12960,12830,10562,136324280,190022398960,14684884,KSQ,IT하드웨어/반도체
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,7070,1,270,3.97,6840,7300,6800,49028,348274660,45163160000,6388000,KSQ,증권
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2105,2,-20,-0.94,2125,2160,2085,25711,54630345,23584956775,11204255,KSQ,IT하드웨어/반도체
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,19390,2,-400,-2.02,19790,20250,19200,2587,50666780,157230291260,8108834,KSQ,바이오/제약/신약개발
192080,KR7192080000,더블유게임즈,KOSPI,,49750,3,0,0.0,49600,50300,49500,24903,1239519500,1069421323500,21495906,STK,게임
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,9120,1,230,2.59,8920,9250,8920,11655,105698830,64452180000,7067125,KSQ,IT소프트웨어
192390,KR7192390003,윈하이텍,KOSDAQ,우량기업부,3060,2,-15,-0.49,3090,3095,3035,12025,36613651,33758620740,11032229,KSQ,건설
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,31050,1,1100,3.67,30050,31250,30000,20982,646020425,1104205844250,35562185,STK,가전제품
192410,KR7192410009,오늘이엔엠,KOSDAQ,벤처기업부,1270,2,-37,-2.83,1308,1330,1240,183256,232567433,18079123100,14235530,KSQ,엔터테인먼트
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,24600,1,500,2.07,24100,24700,24100,1058,25879550,152922529800,6216363,KSQ,유통
192650,KR7192650000,드림텍,KOSPI,,6070,1,110,1.85,5990,6120,5990,42601,258633135,418162548870,68890041,STK,IT하드웨어/반도체
192820,KR7192820009,코스맥스,KOSPI,,225000,1,8500,3.93,219500,229500,219000,46911,10565343250,2553639525000,11349509,STK,화장품
193250,KR7193250008,링크드,KOSDAQ,중견기업부,508,1,32,6.72,478,560,476,3399515,1767502816,32168275516,63323377,KSQ,IT하드웨어/반도체
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,11810,2,-290,-2.4,11970,12110,11770,178200,2124831610,330185491680,27958128,STK,의류
194480,KR7194480000,데브시스터즈,KOSDAQ,벤처기업부,42450,2,-350,-0.82,43650,43700,42050,34962,1489266725,518023717500,12203150,KSQ,게임
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,17720,1,30,0.17,17490,17920,17240,136748,2404805410,332335906560,18754848,KSQ,헬스케어
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3410,1,30,0.89,3375,3420,3375,19911,67618155,54484980000,15978000,KSQ,음식료
195870,KR7195870001,해성디에스,KOSPI,,18490,1,360,1.99,18240,18570,18240,46705,862999095,314330000000,17000000,STK,IT하드웨어/반도체
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,41400,2,-200,-0.48,42000,42000,40900,80642,3329345400,1172857487400,28329891,KSQ,바이오/제약/신약개발
195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,300,2,-5,-1.64,309,310,299,443319,133910469,85406916300,284689721,KSQ,바이오/제약/신약개발
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,384000,1,34000,9.71,374000,388000,370500,597341,228229075500,20530547712000,53464968,KSQ,바이오/제약/신약개발
196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,703,1,10,1.44,693,710,693,18285,12862340,31859666146,45319582,KSQ,IT하드웨어/반도체
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ,이차전지 장비
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1406,1,4,0.29,1402,1432,1390,77911,109623783,20195986464,14364144,KSQ,자동차 부품
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2235,1,15,0.68,2235,2250,2200,29450,65235335,29084399190,13013154,KSQ,IT소프트웨어
198080,KR7198080004,엔피디,KOSDAQ,우량기업부,2435,1,15,0.62,2420,2440,2400,32775,79348916,52438175475,21535185,KSQ,미용기기
198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1185,1,2,0.17,1177,1189,1176,17725,20941934,72204296760,60931896,KSQ,화장품
198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,774,1,2,0.26,771,782,769,23039,17865609,30126384972,38922978,KSQ,자동차 부품
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,7290,1,360,5.19,7000,7310,7000,30646,220550950,79225627770,10867713,KSQ,로봇
199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,기술성장기업부,4485,1,75,1.7,4425,4550,4415,52551,235181235,45305846430,10101638,KSQ,IT소프트웨어
199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,8280,1,340,4.28,8200,8330,8050,123897,1015000480,99730869480,12044791,KSQ,미용기기
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,5760,1,40,0.7,5740,5870,5660,6013,34599530,28018753920,4864367,KSQ,바이오/제약/신약개발
199800,KR7199800004,툴젠,KOSDAQ,기술성장기업부,30750,2,-250,-0.81,31050,31500,30300,4982,153056350,263913566250,8582555,KSQ,바이오/제약/신약개발
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,9540,1,60,0.63,9530,9800,9520,207865,2004758705,211978800000,22220000,KSQ,전력기기
200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,15320,1,50,0.33,15490,15600,15180,58044,891247740,450646348560,29415558,KSQ,헬스케어
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,3590,1,50,1.41,3605,3610,3450,7117,25229255,43169832570,12025023,KSQ,바이오/제약/신약개발
200350,KR7200350007,아티스트스튜디오,KOSDAQ,기술성장기업부,18230,2,-330,-1.78,18390,18400,16980,157843,2821867955,182227535750,9996025,KSQ,엔터테인먼트
200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,2185,1,65,3.07,2120,2225,2120,54351,118472345,92561173205,42362093,KSQ,IT하드웨어/반도체
200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,53800,1,300,0.56,53200,54800,53100,40869,2201590600,604170234000,11229930,KSQ,바이오/제약/신약개발
200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,15330,1,640,4.36,15000,15610,15000,64484,989345295,206047801260,13440822,KSQ,IT하드웨어/반도체
200780,KR7200780005,비씨월드제약,KOSDAQ,중견기업부,4692,2,-18,-0.38,4660,4740,4660,1252,5897505,45682438080,9736240,KSQ,바이오/제약/신약개발
200880,KR7200880003,서연이화,KOSPI,,11480,1,270,2.41,11390,11570,11300,36784,420035940,310286456760,27028437,STK,자동차 부품
201490,KR7201490000,미투온,KOSDAQ,중견기업부,1891,1,14,0.75,1880,1897,1861,32403,61080872,57467663972,30390092,KSQ,게임
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,5380,1,280,5.49,5120,5390,5120,67183,355266045,154069292700,28637415,KSQ,바이오/제약/신약개발
203450,KR7203450002,유니온바이오메트릭스,KOSDAQ,벤처기업부,3060,2,-5,-0.16,3070,3120,3030,26051,80122870,43081761420,14079007,KSQ,헬스케어
203650,KR7203650007,드림시큐리티,KOSDAQ,중견기업부,3540,1,40,1.14,3475,3545,3475,71816,252237326,179144369160,50605754,KSQ,IT소프트웨어
204020,KR7204020002,그리티,KOSDAQ,우량기업부,2740,1,5,0.18,2740,2775,2710,49778,136145560,55203958200,20147430,KSQ,의류
